Segment,Period,Step,NV,MF,MI,MO1,MO2,MO3,ONRF,OFRF,DEF,UV,SF,KQ
0,0,25,35.666687,20.208334,20.208334,30,3.40E+38,3.40E+38,0,0,0,0,20.208334,276.97916
1,0,25,35.666687,20.208334,20.208334,30,3.40E+38,3.40E+38,0,0,0,0,20.208334,276.97916
2,0,25,35.666687,20.208334,20.208334,30,119.124916,3.40E+38,0,0,0,0,20.208334,276.97916
3,0,25,41.08342,20,25.41673,20,3.40E+38,3.40E+38,0,0,0,5.416733,20,280
4,0,25,45,20,20,30,3.40E+38,3.40E+38,0,0,0,0,20,90
5,0,25,35.217392,20,20,30,3.40E+38,3.40E+38,0,0,0,0,20,280
6,0,25,35.217392,20,20,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,20,280
0,0,26,35.666687,20.208334,20.208334,30,3.40E+38,3.40E+38,0,0,0,0,20.208334,276.97916
1,0,26,35.666687,20.208334,20.208334,30,3.40E+38,3.40E+38,0,0,0,0,20.208334,276.97916
2,0,26,35.666687,20.208334,20.208334,30,118.91658,3.40E+38,0,0,0,0,20.208334,276.97916
3,0,26,41.291756,20,25.625067,20,3.40E+38,3.40E+38,0,0,0,5.6250687,20,280
4,0,26,45,20,20,30,3.40E+38,3.40E+38,0,0,0,0,20,90
5,0,26,35.217392,20,20,30,3.40E+38,3.40E+38,0,0,0,0,20,280
6,0,26,35.217392,20,20,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,20,280
0,0,27,35.666687,20.208334,20.208334,30,3.40E+38,3.40E+38,0,0,0,0,20.208334,276.97916
1,0,27,35.666687,20.208334,20.208334,30,3.40E+38,3.40E+38,0,0,0,0,20.208334,276.97916
2,0,27,35.666687,20.208334,20.208334,30,118.708244,3.40E+38,0,0,0,0,20.208334,276.97916
3,0,27,41.50009,20,25.833403,20,3.40E+38,3.40E+38,0,0,0,5.8334045,20,280
4,0,27,45,20,20,30,3.40E+38,3.40E+38,0,0,0,0,20,90
5,0,27,35.217392,20,20,30,3.40E+38,3.40E+38,0,0,0,0,20,280
6,0,27,35.217392,20,20,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,20,280
0,0,28,35.666687,20.208334,20.208334,30,3.40E+38,3.40E+38,0,0,0,0,20.208334,276.97916
1,0,28,35.666687,20.208334,20.208334,30,3.40E+38,3.40E+38,0,0,0,0,20.208334,276.97916
2,0,28,35.666687,20.208334,20.208334,30,118.49991,3.40E+38,0,0,0,0,20.208334,276.97916
3,0,28,41.708427,20,26.041739,20,3.40E+38,3.40E+38,0,0,0,6.0417404,20,280
4,0,28,45,20,20,30,3.40E+38,3.40E+38,0,0,0,0,20,90
5,0,28,35.217392,20,20,30,3.40E+38,3.40E+38,0,0,0,0,20,280
6,0,28,35.217392,20,20,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,20,280
0,0,29,35.666687,20.208334,20.208334,30,3.40E+38,3.40E+38,0,0,0,0,20.208334,276.97916
1,0,29,35.666687,20.208334,20.208334,30,3.40E+38,3.40E+38,0,0,0,0,20.208334,276.97916
2,0,29,35.666687,20.208334,20.208334,30,118.29157,3.40E+38,0,0,0,0,20.208334,276.97916
3,0,29,41.916763,20,26.250074,20,3.40E+38,3.40E+38,0,0,0,6.2500763,20,280
4,0,29,45,20,20,30,3.40E+38,3.40E+38,0,0,0,0,20,90
5,0,29,35.217392,20,20,30,3.40E+38,3.40E+38,0,0,0,0,20,280
6,0,29,35.217392,20,20,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,20,280
0,0,30,35.666687,20.208334,20.208334,30,3.40E+38,3.40E+38,0,0,0,0,20.208334,276.97916
1,0,30,35.666687,20.208334,20.208334,30,3.40E+38,3.40E+38,0,0,0,0,20.208334,276.97916
2,0,30,35.666687,20.208334,20.208334,30,118.08324,3.40E+38,0,0,0,0,20.208334,276.97916
3,0,30,42.1251,20,26.45841,20,3.40E+38,3.40E+38,0,0,0,6.458412,20,280
4,0,30,45,20,20,30,3.40E+38,3.40E+38,0,0,0,0,20,90
5,0,30,35.217392,20,20,30,3.40E+38,3.40E+38,0,0,0,0,20,280
6,0,30,35.217392,20,20,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,20,280
0,0,31,35.666687,20.208334,20.208334,30,3.40E+38,3.40E+38,0,0,0,0,20.208334,276.97916
1,0,31,35.666687,20.208334,20.208334,30,3.40E+38,3.40E+38,0,0,0,0,20.208334,276.97916
2,0,31,35.666687,20.208334,20.208334,30,117.8749,3.40E+38,0,0,0,0,20.208334,276.97916
3,0,31,42.333435,20,26.666746,20,3.40E+38,3.40E+38,0,0,0,6.666748,20,280
4,0,31,45,20,20,30,3.40E+38,3.40E+38,0,0,0,0,20,90
5,0,31,35.217392,20,20,30,3.40E+38,3.40E+38,0,0,0,0,20,280
6,0,31,35.217392,20,20,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,20,280
0,0,32,35.666687,20.208334,20.208334,30,3.40E+38,3.40E+38,0,0,0,0,20.208334,276.97916
1,0,32,35.666687,20.208334,20.208334,30,3.40E+38,3.40E+38,0,0,0,0,20.208334,276.97916
