Segment,Period,Step,NV,MF,MI,MO1,MO2,MO3,ONRF,OFRF,DEF,UV,SF,KQ
4,0,36,34.855316,16.666666,16.666666,30,3.40E+38,3.40E+38,0,2.0833333,0,0,18.75,298.125
5,0,36,28.65566,16.666666,16.666666,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,16.666666,328.33334
0,0,37,32.6284,18.75,18.75,30,3.40E+38,3.40E+38,0,0,0,0,18.75,298.125
1,0,37,32.6284,18.75,18.75,20,3.40E+38,3.40E+38,0,0,0,0,18.75,298.125
2,0,37,39.308464,18.75,18.75,30,3.40E+38,3.40E+38,0,0,0,0,18.75,108.125
3,0,37,32.6284,18.75,18.75,30,3.40E+38,3.40E+38,0,0,0,0,18.75,298.125
4,0,37,34.855316,16.666666,16.666666,30,3.40E+38,3.40E+38,0,2.0833333,0,0,18.75,298.125
5,0,37,28.65566,16.666666,16.666666,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,16.666666,328.33334
0,0,38,32.6284,18.75,18.75,30,3.40E+38,3.40E+38,0,0,0,0,18.75,298.125
1,0,38,32.6284,18.75,18.75,20,3.40E+38,3.40E+38,0,0,0,0,18.75,298.125
2,0,38,39.308464,18.75,18.75,30,3.40E+38,3.40E+38,0,0,0,0,18.75,108.125
3,0,38,32.6284,18.75,18.75,30,3.40E+38,3.40E+38,0,0,0,0,18.75,298.125
4,0,38,34.855316,16.666666,16.666666,30,3.40E+38,3.40E+38,0,2.0833333,0,0,18.75,298.125
5,0,38,28.65566,16.666666,16.666666,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,16.666666,328.33334
0,0,39,32.6284,18.75,18.75,30,3.40E+38,3.40E+38,0,0,0,0,18.75,298.125
1,0,39,32.6284,18.75,18.75,20,3.40E+38,3.40E+38,0,0,0,0,18.75,298.125
2,0,39,39.308464,18.75,18.75,30,3.40E+38,3.40E+38,0,0,0,0,18.75,108.125
3,0,39,32.6284,18.75,18.75,30,3.40E+38,3.40E+38,0,0,0,0,18.75,298.125
4,0,39,34.855316,16.666666,16.666666,30,3.40E+38,3.40E+38,0,2.0833333,0,0,18.75,298.125
5,0,39,28.65566,16.666666,16.666666,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,16.666666,328.33334
0,0,40,32.6284,18.75,18.75,30,3.40E+38,3.40E+38,0,0,0,0,18.75,298.125
1,0,40,32.6284,18.75,18.75,20,3.40E+38,3.40E+38,0,0,0,0,18.75,298.125
2,0,40,39.308464,18.75,18.75,30,3.40E+38,3.40E+38,0,0,0,0,18.75,108.125
3,0,40,32.6284,18.75,18.75,30,3.40E+38,3.40E+38,0,0,0,0,18.75,298.125
4,0,40,34.855316,16.666666,16.666666,30,3.40E+38,3.40E+38,0,2.0833333,0,0,18.75,298.125
5,0,40,28.65566,16.666666,16.666666,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,16.666666,328.33334
0,0,41,32.6284,18.75,18.75,30,3.40E+38,3.40E+38,0,0,0,0,18.75,298.125
1,0,41,32.6284,18.75,18.75,20,3.40E+38,3.40E+38,0,0,0,0,18.75,298.125
2,0,41,39.308464,18.75,18.75,30,3.40E+38,3.40E+38,0,0,0,0,18.75,108.125
3,0,41,32.6284,18.75,18.75,30,3.40E+38,3.40E+38,0,0,0,0,18.75,298.125
4,0,41,34.855316,16.666666,16.666666,30,3.40E+38,3.40E+38,0,2.0833333,0,0,18.75,298.125
5,0,41,28.65566,16.666666,16.666666,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,16.666666,328.33334
0,0,42,32.6284,18.75,18.75,30,3.40E+38,3.40E+38,0,0,0,0,18.75,298.125
1,0,42,32.6284,18.75,18.75,20,3.40E+38,3.40E+38,0,0,0,0,18.75,298.125
2,0,42,39.308464,18.75,18.75,30,3.40E+38,3.40E+38,0,0,0,0,18.75,108.125
