Segment,Period,Step,NV,MF,MI,MO1,MO2,MO3,ONRF,OFRF,DEF,UV,SF,KQ
15,0,6,19.865208,26.545835,26.545835,48.4375,3.40E+38,3.40E+38,1.8083333,0,0,0,26.545835,375.0854
16,0,6,33.286697,28.108335,28.108335,50,3.40E+38,3.40E+38,1.5625,0,0,0,28.108335,542.42914
17,0,6,12.695478,28.108335,28.108335,50,3.40E+38,3.40E+38,0,0,0,0,28.108335,542.42914
18,0,6,27.479387,26.533335,26.533335,40,3.40E+38,3.40E+38,0,1.5750002,0,0,28.108335,542.42914
19,0,6,29.638578,25.279167,25.279167,40,3.40E+38,3.40E+38,0,1.2541667,0,0,26.533335,375.26666
20,0,6,26.206356,25.279167,25.279167,37.841667,3.40E+38,3.40E+38,0,0,0,0,25.279167,393.4521
21,0,6,29.518372,27.4375,27.4375,40,3.40E+38,3.40E+38,2.1583333,0,0,0,27.4375,362.15625
22,0,6,11.053902,27.4375,27.4375,40,3.40E+38,3.40E+38,0,0,0,9.54E-07,27.4375,362.15625
23,0,6,27.853943,26.079166,26.079166,40,3.40E+38,3.40E+38,0,1.3583333,0,1.91E-06,27.4375,362.15622
24,0,6,22.163744,26.079168,26.079168,37.079166,3.40E+38,3.40E+38,0,0,0,1.91E-06,26.079168,381.85205
25,0,6,27.195421,29.000002,29.000002,38.625,3.40E+38,3.40E+38,2.9208333,0,0,0,29.000002,339.49994
26,0,6,33.073036,30.375006,30.375006,40,3.40E+38,3.40E+38,1.375,0,0,0,30.375006,319.56244
27,0,6,141.19777,30.375006,30.375006,40,3.40E+38,3.40E+38,0,0,0,0,30.375006,319.56244
28,0,6,31.280289,27.654171,27.654171,40,3.40E+38,3.40E+38,0,2.7208338,0,0,30.375004,319.56244
29,0,6,32.002487,27.654171,27.654171,45.768314,452.76956,3.40E+38,0,0,0,0,27.654171,359.01456
30,0,6,166.08643,20,20.029224,20,3.40E+38,3.40E+38,3.9375,11.587502,0,0.02923584,31.587502,489.27045
31,0,6,69.88636,20,20,28.595833,210.81857,3.40E+38,0,0,0,0,20,90
32,0,6,80.14684,20,20.235199,20,3.40E+38,3.40E+38,1.4041667,1.3705666,0,0.23519897,21.370567,260.1268
33,0,6,9.119318,20,20,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,20,90
