Seg,Period,Step,NV,MI,MF,MO1,MO2,MO3,ONRF,OFRF,DEF,UV,SF,KQ
19,1,6,32.146553,27.63583,27.63583,40,3.40E+38,3.40E+38,0,1.0833331,0,3.81E-06,28.719164,343.57202
20,1,6,29.18716,27.63583,27.63583,37.853333,3.40E+38,3.40E+38,0,0,0,0,27.63583,359.28036
21,1,6,32.32277,29.782497,29.782497,40,3.40E+38,3.40E+38,2.1466668,0,0,0,29.782497,328.15366
22,1,6,12.304462,29.782497,29.782497,40,3.40E+38,3.40E+38,0,0,0,0,29.782497,328.15366
23,1,6,30.308598,28.611664,28.611664,40,3.40E+38,3.40E+38,0,1.1708332,0,0,29.782497,328.15363
24,1,6,24.879383,28.611664,28.611664,37.09625,3.40E+38,3.40E+38,0,0,0,0,28.611664,345.1307
25,1,6,29.871754,31.515413,31.515413,38.725418,3.40E+38,3.40E+38,2.90375,0,0,0,31.515413,303.0263
26,1,6,36.055527,32.79,32.79,40,3.40E+38,3.40E+38,1.2745833,0,0,0,32.79,284.54483
27,1,6,158.04706,32.79,32.79,40,3.40E+38,3.40E+38,0,0,0,0,32.79,284.54483
28,1,6,33.794945,30.435835,30.435835,40,3.40E+38,3.40E+38,0,2.3541665,0,0,32.79,284.54483
29,1,6,36.349632,30.435835,30.435835,46.09479,474.95917,3.40E+38,0,0,0,0,30.435835,318.68027
30,1,6,177.40315,20,50.241486,20,3.40E+38,3.40E+38,3.9052083,10.020834,0,30.241486,30.020834,514.6978
31,1,6,69.88636,20,20,28.605625,214.06326,3.40E+38,0,0,0,0,20,90
32,1,6,82.73297,20,22.868956,20,3.40E+38,3.40E+38,1.394375,0.9845261,0,2.8689575,20.984526,265.7244
33,1,6,9.119318,20,20,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,20,90
0,1,7,63.751915,22.916666,22.916666,30,3.40E+38,3.40E+38,0,0,0,0,22.916666,237.70834
1,1,7,23.94863,22.625,22.625,30,3.40E+38,3.40E+38,0,0.29166666,0,0,22.916666,237.70834
2,1,7,23.841965,21.15,21.15,30,3.40E+38,3.40E+38,0,1.475,0,0,22.625,241.9375
3,1,7,12.231939,21.15,21.15,28.370832,3.40E+38,3.40E+38,0,0,0,0,21.15,263.325
4,1,7,21.859507,22.779167,22.779167,23.579166,3.40E+38,3.40E+38,1.6291667,0,0,0,22.779167,239.70206
5,1,7,32.727272,29.2,29.2,40,3.40E+38,3.40E+38,6.420833,0,0,0,29.2,146.6
6,1,7,5.625,29.2,29.2,40,3.40E+38,3.40E+38,0,0,0,0,29.2,336.6
7,1,7,25.273174,28.383333,28.383333,40,3.40E+38,3.40E+38,0,0.8166667,0,0,29.2,336.6
8,1,7,7.8865223,28.383333,28.383333,46.901276,3.40E+38,3.40E+38,0,0,0,4.77E-07,28.383333,348.44165
9,1,7,96.6598,29.854166,29.854166,40,3.40E+38,3.40E+38,2.2958333,0.825,0,0,30.679167,497.8922
10,1,7,8.847279,29.854168,29.854168,43.40841,3.40E+38,3.40E+38,0,0,0,0,29.854168,327.1146
11,1,7,40.233284,32.36729,32.36729,40,3.40E+38,3.40E+38,3.1672914,0.65416664,0,0,33.021458,435.98608
12,1,7,9.595989,32.36729,32.36729,44.748043,3.40E+38,3.40E+38,0,0,0,9.54E-07,32.36729,290.67426
13,1,7,90.76229,26.732288,26.732288,40,3.40E+38,3.40E+38,2.8941665,8.529166,0,0,35.261456,413.4053
14,1,7,28.543877,26.732288,26.732288,38.203125,3.40E+38,3.40E+38,0,0,0,0,26.732288,372.3818
15,1,7,21.498056,28.529165,28.529165,48.4475,3.40E+38,3.40E+38,1.796875,0,0,0,28.529165,346.32715
16,1,7,35.845085,30.081669,30.081669,50,3.40E+38,3.40E+38,1.5525,0,0,0,30.081669,513.81586
17,1,7,13.671238,30.081669,30.081669,50,3.40E+38,3.40E+38,0,0,0,0,30.081669,513.81586
18,1,7,29.591433,28.719172,28.719172,40,3.40E+38,3.40E+38,0,1.3625001,0,1.91E-06,30.08167,513.81586
19,1,7,32.146545,27.635841,27.635841,40,3.40E+38,3.40E+38,0,1.0833335,0,0,28.719175,343.5721
20,1,7,29.18716,27.635841,27.635841,37.853333,3.40E+38,3.40E+38,0,0,0,0,27.635841,359.28046
21,1,7,32.32277,29.782509,29.782509,40,3.40E+38,3.40E+38,2.1466668,0,0,0,29.782509,328.1538
22,1,7,12.304462,29.782509,29.782509,40,3.40E+38,3.40E+38,0,0,0,0,29.782509,328.1538
23,1,7,30.308598,28.611675,28.611675,40,3.40E+38,3.40E+38,0,1.1708336,0,0,29.782509,328.1538
24,1,7,24.879383,28.611675,28.611675,37.09625,3.40E+38,3.40E+38,0,0,0,0,28.611675,345.13086
25,1,7,29.871754,31.515425,31.515425,38.725418,3.40E+38,3.40E+38,2.90375,0,0,0,31.515425,303.02652
26,1,7,36.055527,32.79001,32.79001,40,3.40E+38,3.40E+38,1.2745833,0,0,0,32.79001,284.54498
27,1,7,158.04706,32.79001,32.79001,40,3.40E+38,3.40E+38,0,0,0,0,32.79001,284.54498
28,1,7,33.794945,30.43584,30.43584,40,3.40E+38,3.40E+38,0,2.3541672,0,0,32.79001,284.54498
29,1,7,36.349636,30.43584,30.43584,46.09479,470.6391,3.40E+38,0,0,0,0,30.43584,318.68036
30,1,7,181.72336,20,54.5617,20,3.40E+38,3.40E+38,3.9052083,10.020837,0,34.56169,30.020836,514.69794
31,1,7,69.88636,20,20,28.605625,213.65341,3.40E+38,0,0,0,0,20,90
32,1,7,83.14282,20,23.278807,20,3.40E+38,3.40E+38,1.394375,0.9845261,0,3.2788086,20.984526,265.7244
33,1,7,9.119318,20,20,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,20,90
0,1,8,63.751915,22.916666,22.916666,30,3.40E+38,3.40E+38,0,0,0,0,22.916666,237.70834
1,1,8,23.94863,22.625,22.625,30,3.40E+38,3.40E+38,0,0.29166666,0,0,22.916666,237.70834
2,1,8,23.841965,21.15,21.15,30,3.40E+38,3.40E+38,0,1.475,0,0,22.625,241.9375
3,1,8,12.231939,21.15,21.15,28.370832,3.40E+38,3.40E+38,0,0,0,0,21.15,263.325
4,1,8,21.859507,22.779167,22.779167,23.579166,3.40E+38,3.40E+38,1.6291667,0,0,0,22.779167,239.70206
5,1,8,32.727272,29.2,29.2,40,3.40E+38,3.40E+38,6.420833,0,0,0,29.2,146.6
6,1,8,5.625,29.2,29.2,40,3.40E+38,3.40E+38,0,0,0,0,29.2,336.6
7,1,8,25.273174,28.383333,28.383333,40,3.40E+38,3.40E+38,0,0.8166667,0,0,29.2,336.6
8,1,8,7.8865223,28.383333,28.383333,46.901276,3.40E+38,3.40E+38,0,0,0,4.77E-07,28.383333,348.44165
9,1,8,96.6598,29.854166,29.854166,40,3.40E+38,3.40E+38,2.2958333,0.825,0,0,30.679167,497.8922
10,1,8,8.8472805,29.854166,29.854166,43.40841,3.40E+38,3.40E+38,0,0,0,9.54E-07,29.854166,327.11456
11,1,8,40.233284,32.36729,32.36729,40,3.40E+38,3.40E+38,3.1672914,0.65416664,0,0,33.021458,435.98608
12,1,8,9.595989,32.36729,32.36729,44.748043,3.40E+38,3.40E+38,0,0,0,9.54E-07,32.36729,290.67426
13,1,8,90.76229,26.732288,26.732288,40,3.40E+38,3.40E+38,2.8941665,8.529166,0,0,35.261456,413.4053
14,1,8,28.543877,26.732288,26.732288,38.203125,3.40E+38,3.40E+38,0,0,0,0,26.732288,372.3818
15,1,8,21.498058,28.529163,28.529163,48.4475,3.40E+38,3.40E+38,1.796875,0,0,1.91E-06,28.529163,346.3271
16,1,8,35.84509,30.081663,30.081663,50,3.40E+38,3.40E+38,1.5525,0,0,3.81E-06,30.081663,513.8158
17,1,8,13.671236,30.081663,30.081663,50,3.40E+38,3.40E+38,0,0,0,0,30.081663,513.8158
18,1,8,29.59143,28.719166,28.719166,40,3.40E+38,3.40E+38,0,1.3624998,0,0,30.081665,513.8158
19,1,8,32.146545,27.635832,27.635832,40,3.40E+38,3.40E+38,0,1.0833333,0,0,28.719166,343.57196
20,1,8,29.187159,27.635832,27.635832,37.853333,3.40E+38,3.40E+38,0,0,0,0,27.635832,359.2803
21,1,8,32.32277,29.7825,29.7825,40,3.40E+38,3.40E+38,2.1466668,0,0,0,29.7825,328.15363
22,1,8,12.304461,29.7825,29.7825,40,3.40E+38,3.40E+38,0,0,0,0,29.7825,328.15363
23,1,8,30.308596,28.611666,28.611666,40,3.40E+38,3.40E+38,0,1.1708332,0,0,29.7825,328.15363
24,1,8,24.879385,28.611666,28.611666,37.09625,3.40E+38,3.40E+38,0,0,0,0,28.611666,345.1307
25,1,8,29.871756,31.515415,31.515415,38.725418,3.40E+38,3.40E+38,2.90375,0,0,0,31.515415,303.0263
26,1,8,36.055527,32.789997,32.789997,40,3.40E+38,3.40E+38,1.2745833,0,0,0,32.789997,284.54486
27,1,8,158.04706,32.789997,32.789997,40,3.40E+38,3.40E+38,0,0,0,0,32.789997,284.54486
28,1,8,33.79495,30.435831,30.435831,40,3.40E+38,3.40E+38,0,2.3541663,0,0,32.789997,284.54486
29,1,8,36.34964,30.435831,30.435831,46.09479,466.31888,3.40E+38,0,0,0,0,30.435831,318.68033
30,1,8,186.04358,20,58.881897,20,3.40E+38,3.40E+38,3.9052083,10.020833,0,38.881912,30.020832,514.69794
31,1,8,69.88636,20,20,28.605625,213.24356,3.40E+38,0,0,0,0,20,90
32,1,8,83.55267,20,23.688658,20,3.40E+38,3.40E+38,1.394375,0.9845261,0,3.6886597,20.984526,265.7244
33,1,8,9.119318,20,20,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,20,90
0,1,9,63.751915,22.916666,22.916666,30,3.40E+38,3.40E+38,0,0,0,0,22.916666,237.70834
1,1,9,23.94863,22.625,22.625,30,3.40E+38,3.40E+38,0,0.29166666,0,0,22.916666,237.70834
2,1,9,23.841965,21.15,21.15,30,3.40E+38,3.40E+38,0,1.475,0,0,22.625,241.9375
3,1,9,12.231939,21.15,21.15,28.370832,3.40E+38,3.40E+38,0,0,0,0,21.15,263.325
4,1,9,21.859507,22.779167,22.779167,23.579166,3.40E+38,3.40E+38,1.6291667,0,0,0,22.779167,239.70206
5,1,9,32.727272,29.2,29.2,40,3.40E+38,3.40E+38,6.420833,0,0,0,29.2,146.6
6,1,9,5.625,29.2,29.2,40,3.40E+38,3.40E+38,0,0,0,0,29.2,336.6
7,1,9,25.273174,28.383333,28.383333,40,3.40E+38,3.40E+38,0,0.8166667,0,0,29.2,336.6
8,1,9,7.8865223,28.383333,28.383333,46.901276,3.40E+38,3.40E+38,0,0,0,4.77E-07,28.383333,348.44165
9,1,9,96.6598,29.854166,29.854166,40,3.40E+38,3.40E+38,2.2958333,0.825,0,0,30.679167,497.8922
10,1,9,8.847279,29.854168,29.854168,43.40841,3.40E+38,3.40E+38,0,0,0,0,29.854168,327.1146
11,1,9,40.233284,32.36729,32.36729,40,3.40E+38,3.40E+38,3.1672914,0.65416664,0,0,33.021458,435.98608
12,1,9,9.595989,32.36729,32.36729,44.748043,3.40E+38,3.40E+38,0,0,0,9.54E-07,32.36729,290.67426
13,1,9,90.76229,26.732288,26.732288,40,3.40E+38,3.40E+38,2.8941665,8.529166,0,0,35.261456,413.4053
14,1,9,28.543877,26.732288,26.732288,38.203125,3.40E+38,3.40E+38,0,0,0,0,26.732288,372.3818
15,1,9,21.498056,28.529165,28.529165,48.4475,3.40E+38,3.40E+38,1.796875,0,0,0,28.529165,346.32715
16,1,9,35.845085,30.081669,30.081669,50,3.40E+38,3.40E+38,1.5525,0,0,0,30.081669,513.81586
17,1,9,13.671238,30.081669,30.081669,50,3.40E+38,3.40E+38,0,0,0,0,30.081669,513.81586
18,1,9,29.59143,28.71917,28.71917,40,3.40E+38,3.40E+38,0,1.3625001,0,0,30.081669,513.81586
19,1,9,32.146545,27.635836,27.635836,40,3.40E+38,3.40E+38,0,1.0833334,0,0,28.71917,343.5721
20,1,9,29.187159,27.635836,27.635836,37.853333,3.40E+38,3.40E+38,0,0,0,0,27.635836,359.28046
21,1,9,32.32277,29.782503,29.782503,40,3.40E+38,3.40E+38,2.1466668,0,0,0,29.782503,328.15375
22,1,9,12.304461,29.782503,29.782503,40,3.40E+38,3.40E+38,0,0,0,0,29.782503,328.15375
23,1,9,30.308596,28.61167,28.61167,40,3.40E+38,3.40E+38,0,1.1708335,0,0,29.782503,328.15375
24,1,9,24.879385,28.61167,28.61167,37.09625,3.40E+38,3.40E+38,0,0,0,0,28.61167,345.13086
25,1,9,29.871756,31.515419,31.515419,38.725418,3.40E+38,3.40E+38,2.90375,0,0,0,31.515419,303.02646
26,1,9,36.055527,32.79,32.79,40,3.40E+38,3.40E+38,1.2745833,0,0,0,32.79,284.545
27,1,9,158.04706,32.79,32.79,40,3.40E+38,3.40E+38,0,0,0,0,32.79,284.545
28,1,9,33.794945,30.435835,30.435835,40,3.40E+38,3.40E+38,0,2.3541665,0,0,32.79,284.545
29,1,9,36.34964,30.435835,30.435835,46.09479,461.99866,3.40E+38,0,0,0,0,30.435835,318.68048
30,1,9,190.36378,20,63.202118,20,3.40E+38,3.40E+38,3.9052083,10.020834,0,43.202118,30.020834,514.69794
31,1,9,69.88636,20,20,28.605625,212.83371,3.40E+38,0,0,0,0,20,90
32,1,9,83.962524,20,24.098509,20,3.40E+38,3.40E+38,1.394375,0.9845261,0,4.0985107,20.984526,265.7244
33,1,9,9.119318,20,20,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,20,90
0,1,10,63.751915,22.916666,22.916666,30,3.40E+38,3.40E+38,0,0,0,0,22.916666,237.70834
1,1,10,23.94863,22.625,22.625,30,3.40E+38,3.40E+38,0,0.29166666,0,0,22.916666,237.70834
2,1,10,23.841965,21.15,21.15,30,3.40E+38,3.40E+38,0,1.475,0,0,22.625,241.9375
3,1,10,12.231939,21.15,21.15,28.370832,3.40E+38,3.40E+38,0,0,0,0,21.15,263.325
4,1,10,21.859507,22.779167,22.779167,23.579166,3.40E+38,3.40E+38,1.6291667,0,0,0,22.779167,239.70206
5,1,10,32.727272,29.2,29.2,40,3.40E+38,3.40E+38,6.420833,0,0,0,29.2,146.6
6,1,10,5.625,29.2,29.2,40,3.40E+38,3.40E+38,0,0,0,0,29.2,336.6
7,1,10,25.273174,28.383333,28.383333,40,3.40E+38,3.40E+38,0,0.8166667,0,0,29.2,336.6
8,1,10,7.8865223,28.383333,28.383333,46.901276,3.40E+38,3.40E+38,0,0,0,4.77E-07,28.383333,348.44165
9,1,10,96.6598,29.854166,29.854166,40,3.40E+38,3.40E+38,2.2958333,0.825,0,0,30.679167,497.8922
10,1,10,8.8472805,29.854166,29.854166,43.40841,3.40E+38,3.40E+38,0,0,0,9.54E-07,29.854166,327.11456
11,1,10,40.233284,32.36729,32.36729,40,3.40E+38,3.40E+38,3.1672914,0.65416664,0,0,33.021458,435.98608
12,1,10,9.595989,32.36729,32.36729,44.748043,3.40E+38,3.40E+38,0,0,0,9.54E-07,32.36729,290.67426
13,1,10,90.76229,26.732288,26.732288,40,3.40E+38,3.40E+38,2.8941665,8.529166,0,0,35.261456,413.4053
14,1,10,28.543877,26.732288,26.732288,38.203125,3.40E+38,3.40E+38,0,0,0,0,26.732288,372.3818
15,1,10,21.498058,28.529163,28.529163,48.4475,3.40E+38,3.40E+38,1.796875,0,0,1.91E-06,28.529163,346.3271
16,1,10,35.84509,30.081663,30.081663,50,3.40E+38,3.40E+38,1.5525,0,0,3.81E-06,30.081663,513.8158
17,1,10,13.671236,30.081663,30.081663,50,3.40E+38,3.40E+38,0,0,0,0,30.081663,513.8158
18,1,10,29.591433,28.719164,28.719164,40,3.40E+38,3.40E+38,0,1.3624998,0,1.91E-06,30.081663,513.8158
19,1,10,32.146545,27.63583,27.63583,40,3.40E+38,3.40E+38,0,1.0833331,0,0,28.719164,343.57202
20,1,10,29.18716,27.63583,27.63583,37.853333,3.40E+38,3.40E+38,0,0,0,0,27.63583,359.28036
21,1,10,32.32277,29.782497,29.782497,40,3.40E+38,3.40E+38,2.1466668,0,0,0,29.782497,328.15372
22,1,10,12.304462,29.782497,29.782497,40,3.40E+38,3.40E+38,0,0,0,0,29.782497,328.15372
23,1,10,30.308598,28.611664,28.611664,40,3.40E+38,3.40E+38,0,1.1708332,0,0,29.782497,328.15372
24,1,10,24.879387,28.611664,28.611664,37.09625,3.40E+38,3.40E+38,0,0,0,1.91E-06,28.611664,345.1308
25,1,10,29.871758,31.515413,31.515413,38.725418,3.40E+38,3.40E+38,2.90375,0,0,0,31.515413,303.02643
26,1,10,36.055527,32.789997,32.789997,40,3.40E+38,3.40E+38,1.2745833,0,0,0,32.789997,284.54498
27,1,10,158.04706,32.789997,32.789997,40,3.40E+38,3.40E+38,0,0,0,0,32.789997,284.54498
28,1,10,33.79495,30.435831,30.435831,40,3.40E+38,3.40E+38,0,2.3541663,0,0,32.789997,284.54498
29,1,10,36.34964,30.435831,30.435831,46.09479,457.67847,3.40E+38,0,0,0,0,30.435831,318.68036
30,1,10,194.68399,20,67.52232,20,3.40E+38,3.40E+38,3.9052083,10.020833,0,47.522324,30.020832,514.69794
31,1,10,69.88636,20,20,28.605625,212.42386,3.40E+38,0,0,0,0,20,90
32,1,10,84.372375,20,24.50836,20,3.40E+38,3.40E+38,1.394375,0.9845261,0,4.508362,20.984526,265.7244
33,1,10,9.119318,20,20,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,20,90
0,1,11,63.751915,22.916666,22.916666,30,3.40E+38,3.40E+38,0,0,0,0,22.916666,237.70834
1,1,11,23.94863,22.625,22.625,30,3.40E+38,3.40E+38,0,0.29166666,0,0,22.916666,237.70834
2,1,11,23.841965,21.15,21.15,30,3.40E+38,3.40E+38,0,1.475,0,0,22.625,241.9375
3,1,11,12.231939,21.15,21.15,28.370832,3.40E+38,3.40E+38,0,0,0,0,21.15,263.325
4,1,11,21.859507,22.779167,22.779167,23.579166,3.40E+38,3.40E+38,1.6291667,0,0,0,22.779167,239.70206
5,1,11,32.727272,29.2,29.2,40,3.40E+38,3.40E+38,6.420833,0,0,0,29.2,146.6
6,1,11,5.625,29.2,29.2,40,3.40E+38,3.40E+38,0,0,0,0,29.2,336.6
7,1,11,25.273174,28.383333,28.383333,40,3.40E+38,3.40E+38,0,0.8166667,0,0,29.2,336.6
8,1,11,7.8865223,28.383333,28.383333,46.901276,3.40E+38,3.40E+38,0,0,0,4.77E-07,28.383333,348.44165
9,1,11,96.6598,29.854166,29.854166,40,3.40E+38,3.40E+38,2.2958333,0.825,0,0,30.679167,497.8922
10,1,11,8.847279,29.854168,29.854168,43.40841,3.40E+38,3.40E+38,0,0,0,0,29.854168,327.1146
11,1,11,40.233284,32.36729,32.36729,40,3.40E+38,3.40E+38,3.1672914,0.65416664,0,0,33.021458,435.98608
12,1,11,9.595989,32.36729,32.36729,44.748043,3.40E+38,3.40E+38,0,0,0,9.54E-07,32.36729,290.67426
13,1,11,90.76229,26.732288,26.732288,40,3.40E+38,3.40E+38,2.8941665,8.529166,0,0,35.261456,413.4053
14,1,11,28.543877,26.732288,26.732288,38.203125,3.40E+38,3.40E+38,0,0,0,0,26.732288,372.3818
15,1,11,21.498056,28.529165,28.529165,48.4475,3.40E+38,3.40E+38,1.796875,0,0,0,28.529165,346.32715
16,1,11,35.845085,30.081669,30.081669,50,3.40E+38,3.40E+38,1.5525,0,0,0,30.081669,513.81586
17,1,11,13.671238,30.081669,30.081669,50,3.40E+38,3.40E+38,0,0,0,0,30.081669,513.81586
18,1,11,29.591433,28.719172,28.719172,40,3.40E+38,3.40E+38,0,1.3625001,0,1.91E-06,30.08167,513.81586
19,1,11,32.146545,27.635838,27.635838,40,3.40E+38,3.40E+38,0,1.0833335,0,0,28.719172,343.5721
20,1,11,29.18716,27.635838,27.635838,37.853333,3.40E+38,3.40E+38,0,0,0,0,27.635838,359.28046
21,1,11,32.32277,29.782505,29.782505,40,3.40E+38,3.40E+38,2.1466668,0,0,0,29.782505,328.1538
22,1,11,12.304462,29.782505,29.782505,40,3.40E+38,3.40E+38,0,0,0,0,29.782505,328.1538
23,1,11,30.308598,28.611671,28.611671,40,3.40E+38,3.40E+38,0,1.1708335,0,0,29.782505,328.1538
24,1,11,24.879385,28.611673,28.611673,37.09625,3.40E+38,3.40E+38,0,0,0,0,28.611673,345.13086
25,1,11,29.871756,31.515423,31.515423,38.725418,3.40E+38,3.40E+38,2.90375,0,0,0,31.515423,303.02652
26,1,11,36.055534,32.790005,32.790005,40,3.40E+38,3.40E+38,1.2745833,0,0,3.81E-06,32.790005,284.545
27,1,11,158.04706,32.790005,32.790005,40,3.40E+38,3.40E+38,0,0,0,0,32.790005,284.545
28,1,11,33.79495,30.435837,30.435837,40,3.40E+38,3.40E+38,0,2.354167,0,0,32.790005,284.545
29,1,11,36.34964,30.435837,30.435837,46.09479,453.35825,3.40E+38,0,0,0,0,30.435837,318.68048
30,1,11,199.0042,20,71.84253,20,3.40E+38,3.40E+38,3.9052083,10.020835,0,51.84253,30.020836,514.69794
31,1,11,69.88636,20,20,28.605625,212.014,3.40E+38,0,0,0,0,20,90
32,1,11,84.78223,20,24.918211,20,3.40E+38,3.40E+38,1.394375,0.9845261,0,4.918213,20.984526,265.7244
33,1,11,9.119318,20,20,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,20,90
0,1,12,63.751915,22.916666,22.916666,30,3.40E+38,3.40E+38,0,0,0,0,22.916666,237.70834
1,1,12,23.94863,22.625,22.625,30,3.40E+38,3.40E+38,0,0.29166666,0,0,22.916666,237.70834
2,1,12,23.841965,21.15,21.15,30,3.40E+38,3.40E+38,0,1.475,0,0,22.625,241.9375
3,1,12,12.231939,21.15,21.15,28.370832,3.40E+38,3.40E+38,0,0,0,0,21.15,263.325
4,1,12,21.859507,22.779167,22.779167,23.579166,3.40E+38,3.40E+38,1.6291667,0,0,0,22.779167,239.70206
5,1,12,32.727272,29.2,29.2,40,3.40E+38,3.40E+38,6.420833,0,0,0,29.2,146.6
6,1,12,5.625,29.2,29.2,40,3.40E+38,3.40E+38,0,0,0,0,29.2,336.6
7,1,12,25.273174,28.383333,28.383333,40,3.40E+38,3.40E+38,0,0.8166667,0,0,29.2,336.6
8,1,12,7.8865223,28.383333,28.383333,46.901276,3.40E+38,3.40E+38,0,0,0,4.77E-07,28.383333,348.44165
9,1,12,96.6598,29.854166,29.854166,40,3.40E+38,3.40E+38,2.2958333,0.825,0,0,30.679167,497.8922
10,1,12,8.8472805,29.854166,29.854166,43.40841,3.40E+38,3.40E+38,0,0,0,9.54E-07,29.854166,327.11456
11,1,12,40.233284,32.36729,32.36729,40,3.40E+38,3.40E+38,3.1672914,0.65416664,0,0,33.021458,435.98608
12,1,12,9.595989,32.36729,32.36729,44.748043,3.40E+38,3.40E+38,0,0,0,9.54E-07,32.36729,290.67426
13,1,12,90.76229,26.732288,26.732288,40,3.40E+38,3.40E+38,2.8941665,8.529166,0,0,35.261456,413.4053
14,1,12,28.543877,26.732288,26.732288,38.203125,3.40E+38,3.40E+38,0,0,0,0,26.732288,372.3818
15,1,12,21.498058,28.529163,28.529163,48.4475,3.40E+38,3.40E+38,1.796875,0,0,1.91E-06,28.529163,346.3271
16,1,12,35.84509,30.081663,30.081663,50,3.40E+38,3.40E+38,1.5525,0,0,3.81E-06,30.081663,513.8158
17,1,12,13.671236,30.081663,30.081663,50,3.40E+38,3.40E+38,0,0,0,0,30.081663,513.8158
18,1,12,29.59143,28.719166,28.719166,40,3.40E+38,3.40E+38,0,1.3624998,0,0,30.081665,513.8158
19,1,12,32.146545,27.635832,27.635832,40,3.40E+38,3.40E+38,0,1.0833333,0,0,28.719166,343.57202
20,1,12,29.187159,27.635832,27.635832,37.853333,3.40E+38,3.40E+38,0,0,0,0,27.635832,359.28033
21,1,12,32.32277,29.7825,29.7825,40,3.40E+38,3.40E+38,2.1466668,0,0,0,29.7825,328.15366
22,1,12,12.304461,29.7825,29.7825,40,3.40E+38,3.40E+38,0,0,0,0,29.7825,328.15366
23,1,12,30.308596,28.611666,28.611666,40,3.40E+38,3.40E+38,0,1.1708332,0,0,29.7825,328.15366
24,1,12,24.879385,28.611666,28.611666,37.09625,3.40E+38,3.40E+38,0,0,0,0,28.611666,345.1307
25,1,12,29.871756,31.515415,31.515415,38.725418,3.40E+38,3.40E+38,2.90375,0,0,0,31.515415,303.02637
26,1,12,36.055534,32.79,32.79,40,3.40E+38,3.40E+38,1.2745833,0,0,3.81E-06,32.79,284.54492
27,1,12,158.04706,32.79,32.79,40,3.40E+38,3.40E+38,0,0,0,0,32.79,284.54492
28,1,12,33.794945,30.435835,30.435835,40,3.40E+38,3.40E+38,0,2.3541665,0,0,32.79,284.54492
29,1,12,36.34964,30.435835,30.435835,46.09479,449.03802,3.40E+38,0,0,0,0,30.435835,318.68036
30,1,12,203.3244,20,76.162735,20,3.40E+38,3.40E+38,3.9052083,10.020834,0,56.162735,30.020834,514.69794
31,1,12,69.88636,20,20,28.605625,211.60416,3.40E+38,0,0,0,0,20,90
32,1,12,85.19208,20,25.328062,20,3.40E+38,3.40E+38,1.394375,0.9845261,0,5.328064,20.984526,265.7244
33,1,12,9.119318,20,20,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,20,90
0,1,13,63.751915,22.916666,22.916666,30,3.40E+38,3.40E+38,0,0,0,0,22.916666,237.70834
1,1,13,23.94863,22.625,22.625,30,3.40E+38,3.40E+38,0,0.29166666,0,0,22.916666,237.70834
2,1,13,23.841965,21.15,21.15,30,3.40E+38,3.40E+38,0,1.475,0,0,22.625,241.9375
3,1,13,12.231939,21.15,21.15,28.370832,3.40E+38,3.40E+38,0,0,0,0,21.15,263.325
4,1,13,21.859507,22.779167,22.779167,23.579166,3.40E+38,3.40E+38,1.6291667,0,0,0,22.779167,239.70206
5,1,13,32.727272,29.2,29.2,40,3.40E+38,3.40E+38,6.420833,0,0,0,29.2,146.6
6,1,13,5.625,29.2,29.2,40,3.40E+38,3.40E+38,0,0,0,0,29.2,336.6
7,1,13,25.273174,28.383333,28.383333,40,3.40E+38,3.40E+38,0,0.8166667,0,0,29.2,336.6
8,1,13,7.8865223,28.383333,28.383333,46.901276,3.40E+38,3.40E+38,0,0,0,4.77E-07,28.383333,348.44165
9,1,13,96.6598,29.854166,29.854166,40,3.40E+38,3.40E+38,2.2958333,0.825,0,0,30.679167,497.8922
10,1,13,8.847279,29.854168,29.854168,43.40841,3.40E+38,3.40E+38,0,0,0,0,29.854168,327.1146
11,1,13,40.233284,32.36729,32.36729,40,3.40E+38,3.40E+38,3.1672914,0.65416664,0,0,33.021458,435.98608
12,1,13,9.595989,32.36729,32.36729,44.748043,3.40E+38,3.40E+38,0,0,0,9.54E-07,32.36729,290.67426
13,1,13,90.76229,26.732288,26.732288,40,3.40E+38,3.40E+38,2.8941665,8.529166,0,0,35.261456,413.4053
14,1,13,28.543877,26.732288,26.732288,38.203125,3.40E+38,3.40E+38,0,0,0,0,26.732288,372.3818
15,1,13,21.498056,28.529165,28.529165,48.4475,3.40E+38,3.40E+38,1.796875,0,0,0,28.529165,346.32715
16,1,13,35.845085,30.081669,30.081669,50,3.40E+38,3.40E+38,1.5525,0,0,0,30.081669,513.81586
17,1,13,13.671238,30.081669,30.081669,50,3.40E+38,3.40E+38,0,0,0,0,30.081669,513.81586
18,1,13,29.59143,28.71917,28.71917,40,3.40E+38,3.40E+38,0,1.3625001,0,0,30.081669,513.81586
19,1,13,32.146545,27.635836,27.635836,40,3.40E+38,3.40E+38,0,1.0833334,0,0,28.71917,343.5721
20,1,13,29.187159,27.635836,27.635836,37.853333,3.40E+38,3.40E+38,0,0,0,0,27.635836,359.28046
