Seg,Period,Step ,NV,MF,MI,MO1,MO2,MO3,ONRF,OFRF,DEF,UV,Sf,KQ
6,0,21,81.09484,20.270834,20.270834,26.875,3.40E+38,3.40E+38,0,0,0,0,20.270834,263.29346
7,0,21,21.411974,22.145834,22.145834,28.75,3.40E+38,3.40E+38,1.875,0,0,0,22.145834,234.9239
8,0,21,6.761675,22.145834,22.145834,28.75,3.40E+38,3.40E+38,0,0,0,0,22.145834,234.9239
9,0,21,20.479975,21.020834,21.020834,28.75,3.40E+38,3.40E+38,0,1.125,0,0,22.145834,234.9239
10,0,21,84.25323,21.020834,21.020834,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,21.020834,251.94565
0,0,22,75.083336,18.770834,18.770834,26.875,3.40E+38,3.40E+38,0,0,0,0,18.770834,285.9891
1,0,22,26.058146,20.645834,20.645834,28.75,3.40E+38,3.40E+38,1.875,0,0,0.00E+00,20.645834,257.61957
2,0,22,35.68979,20.645834,20.645834,28.75,3.40E+38,3.40E+38,0,0,0,0,20.645834,257.61957
3,0,22,25.070303,19.520834,19.520834,28.75,3.40E+38,3.40E+38,0,1.125,0,0,20.645834,257.61957
4,0,22,78.083336,19.520834,19.520834,32.994606,3.40E+38,3.40E+38,0,0,0,0,19.520834,274.6413
5,0,22,54.095093,20.270834,20.270834,28.75,3.40E+38,3.40E+38,2.25,1.5,0,0,21.770834,401.73004
6,0,22,81.09484,20.270834,20.270834,26.875,3.40E+38,3.40E+38,0,0,0,0,20.270834,263.29346
7,0,22,21.411974,22.145834,22.145834,28.75,3.40E+38,3.40E+38,1.875,0,0,0,22.145834,234.9239
8,0,22,6.761675,22.145834,22.145834,28.75,3.40E+38,3.40E+38,0,0,0,0,22.145834,234.9239
9,0,22,20.479975,21.020834,21.020834,28.75,3.40E+38,3.40E+38,0,1.125,0,0,22.145834,234.9239
10,0,22,84.25323,21.020834,21.020834,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,21.020834,251.94565
0,0,23,75.083336,18.770834,18.770834,26.875,3.40E+38,3.40E+38,0,0,0,0,18.770834,285.9891
1,0,23,26.058146,20.645834,20.645834,28.75,3.40E+38,3.40E+38,1.875,0,0,0,20.645834,257.61957
2,0,23,35.68979,20.645834,20.645834,28.75,3.40E+38,3.40E+38,0,0,0,0,20.645834,257.61957
3,0,23,25.070303,19.520834,19.520834,28.75,3.40E+38,3.40E+38,0,1.125,0,0,20.645834,257.61957
4,0,23,78.083336,19.520834,19.520834,32.994606,3.40E+38,3.40E+38,0,0,0,0,19.520834,274.6413
5,0,23,54.095093,20.270834,20.270834,28.75,3.40E+38,3.40E+38,2.25,1.5,0,0,21.770834,401.73004
6,0,23,81.09484,20.270834,20.270834,26.875,3.40E+38,3.40E+38,0,0,0,0,20.270834,263.29346
7,0,23,21.411974,22.145834,22.145834,28.75,3.40E+38,3.40E+38,1.875,0,0,0,22.145834,234.9239
8,0,23,6.761675,22.145834,22.145834,28.75,3.40E+38,3.40E+38,0,0,0,0,22.145834,234.9239
9,0,23,20.479975,21.020834,21.020834,28.75,3.40E+38,3.40E+38,0,1.125,0,0,22.145834,234.9239
10,0,23,84.25323,21.020834,21.020834,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,21.020834,251.94565
0,0,24,75.083336,18.770834,18.770834,26.875,3.40E+38,3.40E+38,0,0,0,0,18.770834,285.9891
1,0,24,26.058146,20.645834,20.645834,28.75,3.40E+38,3.40E+38,1.875,0,0,0.00E+00,20.645834,257.61957
2,0,24,35.68979,20.645834,20.645834,28.75,3.40E+38,3.40E+38,0,0,0,0,20.645834,257.61957
3,0,24,25.070303,19.520834,19.520834,28.75,3.40E+38,3.40E+38,0,1.125,0,0.00E+00,20.645834,257.61957
4,0,24,78.083336,19.520834,19.520834,32.994606,3.40E+38,3.40E+38,0,0,0,0,19.520834,274.6413
5,0,24,54.095093,20.270834,20.270834,28.75,3.40E+38,3.40E+38,2.25,1.5,0,0,21.770834,401.73004
6,0,24,81.09484,20.270834,20.270834,26.875,3.40E+38,3.40E+38,0,0,0,0,20.270834,263.29346
7,0,24,21.411974,22.145834,22.145834,28.75,3.40E+38,3.40E+38,1.875,0,0,0,22.145834,234.9239
8,0,24,6.761675,22.145834,22.145834,28.75,3.40E+38,3.40E+38,0,0,0,0,22.145834,234.9239
9,0,24,20.479975,21.020834,21.020834,28.75,3.40E+38,3.40E+38,0,1.125,0,0,22.145834,234.9239
10,0,24,84.25323,21.020834,21.020834,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,21.020834,251.94565
0,0,25,75.083336,18.770834,18.770834,26.875,3.40E+38,3.40E+38,0,0,0,0,18.770834,285.9891
1,0,25,26.058146,20.645834,20.645834,28.75,3.40E+38,3.40E+38,1.875,0,0,0,20.645834,257.61957
2,0,25,35.68979,20.645834,20.645834,28.75,3.40E+38,3.40E+38,0,0,0,0,20.645834,257.61957
3,0,25,25.070303,19.520834,19.520834,28.75,3.40E+38,3.40E+38,0,1.125,0,0,20.645834,257.61957
4,0,25,78.083336,19.520834,19.520834,32.994606,3.40E+38,3.40E+38,0,0,0,0,19.520834,274.6413
5,0,25,54.095093,20.270834,20.270834,28.75,3.40E+38,3.40E+38,2.25,1.5,0,0,21.770834,401.73004
6,0,25,81.09484,20.270834,20.270834,26.875,3.40E+38,3.40E+38,0,0,0,0,20.270834,263.29346
7,0,25,21.411974,22.145834,22.145834,28.75,3.40E+38,3.40E+38,1.875,0,0,0,22.145834,234.9239
8,0,25,6.761675,22.145834,22.145834,28.75,3.40E+38,3.40E+38,0,0,0,0,22.145834,234.9239
9,0,25,20.479975,21.020834,21.020834,28.75,3.40E+38,3.40E+38,0,1.125,0,0,22.145834,234.9239
10,0,25,84.25323,21.020834,21.020834,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,21.020834,251.94565
0,0,26,75.083336,18.770834,18.770834,26.875,3.40E+38,3.40E+38,0,0,0,0,18.770834,285.9891
1,0,26,26.058146,20.645834,20.645834,28.75,3.40E+38,3.40E+38,1.875,0,0,0.00E+00,20.645834,257.61957
2,0,26,35.68979,20.645834,20.645834,28.75,3.40E+38,3.40E+38,0,0,0,0,20.645834,257.61957
3,0,26,25.070303,19.520834,19.520834,28.75,3.40E+38,3.40E+38,0,1.125,0,0,20.645834,257.61957
4,0,26,78.083336,19.520834,19.520834,32.994606,3.40E+38,3.40E+38,0,0,0,0,19.520834,274.6413
5,0,26,54.095093,20.270834,20.270834,28.75,3.40E+38,3.40E+38,2.25,1.5,0,0,21.770834,401.73004
6,0,26,81.09484,20.270834,20.270834,26.875,3.40E+38,3.40E+38,0,0,0,0,20.270834,263.29346
7,0,26,21.411974,22.145834,22.145834,28.75,3.40E+38,3.40E+38,1.875,0,0,0,22.145834,234.9239
8,0,26,6.761675,22.145834,22.145834,28.75,3.40E+38,3.40E+38,0,0,0,0,22.145834,234.9239
9,0,26,20.479975,21.020834,21.020834,28.75,3.40E+38,3.40E+38,0,1.125,0,0,22.145834,234.9239
10,0,26,84.25323,21.020834,21.020834,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,21.020834,251.94565
0,0,27,75.083336,18.770834,18.770834,26.875,3.40E+38,3.40E+38,0,0,0,0,18.770834,285.9891
1,0,27,26.058146,20.645834,20.645834,28.75,3.40E+38,3.40E+38,1.875,0,0,0,20.645834,257.61957
2,0,27,35.68979,20.645834,20.645834,28.75,3.40E+38,3.40E+38,0,0,0,0,20.645834,257.61957
3,0,27,25.070303,19.520834,19.520834,28.75,3.40E+38,3.40E+38,0,1.125,0,0,20.645834,257.61957
4,0,27,78.083336,19.520834,19.520834,32.994606,3.40E+38,3.40E+38,0,0,0,0,19.520834,274.6413
5,0,27,54.095093,20.270834,20.270834,28.75,3.40E+38,3.40E+38,2.25,1.5,0,0,21.770834,401.73004
6,0,27,81.09484,20.270834,20.270834,26.875,3.40E+38,3.40E+38,0,0,0,0,20.270834,263.29346
7,0,27,21.411974,22.145834,22.145834,28.75,3.40E+38,3.40E+38,1.875,0,0,0,22.145834,234.9239
8,0,27,6.761675,22.145834,22.145834,28.75,3.40E+38,3.40E+38,0,0,0,0,22.145834,234.9239
9,0,27,20.479975,21.020834,21.020834,28.75,3.40E+38,3.40E+38,0,1.125,0,0,22.145834,234.9239
10,0,27,84.25323,21.020834,21.020834,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,21.020834,251.94565
0,0,28,75.083336,18.770834,18.770834,26.875,3.40E+38,3.40E+38,0,0,0,0,18.770834,285.9891
1,0,28,26.058146,20.645834,20.645834,28.75,3.40E+38,3.40E+38,1.875,0,0,0.00E+00,20.645834,257.61957
2,0,28,35.68979,20.645834,20.645834,28.75,3.40E+38,3.40E+38,0,0,0,0,20.645834,257.61957
3,0,28,25.070303,19.520834,19.520834,28.75,3.40E+38,3.40E+38,0,1.125,0,0.00E+00,20.645834,257.61957
4,0,28,78.083336,19.520834,19.520834,32.994606,3.40E+38,3.40E+38,0,0,0,0,19.520834,274.6413
5,0,28,54.095093,20.270834,20.270834,28.75,3.40E+38,3.40E+38,2.25,1.5,0,0,21.770834,401.73004
6,0,28,81.09484,20.270834,20.270834,26.875,3.40E+38,3.40E+38,0,0,0,0,20.270834,263.29346
7,0,28,21.411974,22.145834,22.145834,28.75,3.40E+38,3.40E+38,1.875,0,0,0,22.145834,234.9239
8,0,28,6.761675,22.145834,22.145834,28.75,3.40E+38,3.40E+38,0,0,0,0,22.145834,234.9239
9,0,28,20.479975,21.020834,21.020834,28.75,3.40E+38,3.40E+38,0,1.125,0,0,22.145834,234.9239
10,0,28,84.25323,21.020834,21.020834,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,21.020834,251.94565
0,0,29,75.083336,18.770834,18.770834,26.875,3.40E+38,3.40E+38,0,0,0,0,18.770834,285.9891
1,0,29,26.058146,20.645834,20.645834,28.75,3.40E+38,3.40E+38,1.875,0,0,0,20.645834,257.61957
2,0,29,35.68979,20.645834,20.645834,28.75,3.40E+38,3.40E+38,0,0,0,0,20.645834,257.61957
3,0,29,25.070303,19.520834,19.520834,28.75,3.40E+38,3.40E+38,0,1.125,0,0,20.645834,257.61957
4,0,29,78.083336,19.520834,19.520834,32.994606,3.40E+38,3.40E+38,0,0,0,0,19.520834,274.6413
5,0,29,54.095093,20.270834,20.270834,28.75,3.40E+38,3.40E+38,2.25,1.5,0,0,21.770834,401.73004
6,0,29,81.09484,20.270834,20.270834,26.875,3.40E+38,3.40E+38,0,0,0,0,20.270834,263.29346
7,0,29,21.411974,22.145834,22.145834,28.75,3.40E+38,3.40E+38,1.875,0,0,0,22.145834,234.9239
8,0,29,6.761675,22.145834,22.145834,28.75,3.40E+38,3.40E+38,0,0,0,0,22.145834,234.9239
9,0,29,20.479975,21.020834,21.020834,28.75,3.40E+38,3.40E+38,0,1.125,0,0,22.145834,234.9239
10,0,29,84.25323,21.020834,21.020834,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,21.020834,251.94565
0,0,30,75.083336,18.770834,18.770834,26.875,3.40E+38,3.40E+38,0,0,0,0,18.770834,285.9891
1,0,30,26.058146,20.645834,20.645834,28.75,3.40E+38,3.40E+38,1.875,0,0,0.00E+00,20.645834,257.61957
2,0,30,35.68979,20.645834,20.645834,28.75,3.40E+38,3.40E+38,0,0,0,0,20.645834,257.61957
3,0,30,25.070303,19.520834,19.520834,28.75,3.40E+38,3.40E+38,0,1.125,0,0,20.645834,257.61957
4,0,30,78.083336,19.520834,19.520834,32.994606,3.40E+38,3.40E+38,0,0,0,0,19.520834,274.6413
5,0,30,54.095093,20.270834,20.270834,28.75,3.40E+38,3.40E+38,2.25,1.5,0,0,21.770834,401.73004
6,0,30,81.09484,20.270834,20.270834,26.875,3.40E+38,3.40E+38,0,0,0,0,20.270834,263.29346
7,0,30,21.411974,22.145834,22.145834,28.75,3.40E+38,3.40E+38,1.875,0,0,0,22.145834,234.9239
8,0,30,6.761675,22.145834,22.145834,28.75,3.40E+38,3.40E+38,0,0,0,0,22.145834,234.9239
9,0,30,20.479975,21.020834,21.020834,28.75,3.40E+38,3.40E+38,0,1.125,0,0,22.145834,234.9239
10,0,30,84.25323,21.020834,21.020834,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,21.020834,251.94565
0,0,31,75.083336,18.770834,18.770834,26.875,3.40E+38,3.40E+38,0,0,0,0,18.770834,285.9891
1,0,31,26.058146,20.645834,20.645834,28.75,3.40E+38,3.40E+38,1.875,0,0,0,20.645834,257.61957
2,0,31,35.68979,20.645834,20.645834,28.75,3.40E+38,3.40E+38,0,0,0,0,20.645834,257.61957
3,0,31,25.070303,19.520834,19.520834,28.75,3.40E+38,3.40E+38,0,1.125,0,0,20.645834,257.61957
4,0,31,78.083336,19.520834,19.520834,32.994606,3.40E+38,3.40E+38,0,0,0,0,19.520834,274.6413
5,0,31,54.095093,20.270834,20.270834,28.75,3.40E+38,3.40E+38,2.25,1.5,0,0,21.770834,401.73004
6,0,31,81.09484,20.270834,20.270834,26.875,3.40E+38,3.40E+38,0,0,0,0,20.270834,263.29346
7,0,31,21.411974,22.145834,22.145834,28.75,3.40E+38,3.40E+38,1.875,0,0,0,22.145834,234.9239
8,0,31,6.761675,22.145834,22.145834,28.75,3.40E+38,3.40E+38,0,0,0,0,22.145834,234.9239
9,0,31,20.479975,21.020834,21.020834,28.75,3.40E+38,3.40E+38,0,1.125,0,0,22.145834,234.9239
10,0,31,84.25323,21.020834,21.020834,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,21.020834,251.94565
0,0,32,75.083336,18.770834,18.770834,26.875,3.40E+38,3.40E+38,0,0,0,0,18.770834,285.9891
1,0,32,26.058146,20.645834,20.645834,28.75,3.40E+38,3.40E+38,1.875,0,0,0.00E+00,20.645834,257.61957
2,0,32,35.68979,20.645834,20.645834,28.75,3.40E+38,3.40E+38,0,0,0,0,20.645834,257.61957
3,0,32,25.070303,19.520834,19.520834,28.75,3.40E+38,3.40E+38,0,1.125,0,0.00E+00,20.645834,257.61957
4,0,32,78.083336,19.520834,19.520834,32.994606,3.40E+38,3.40E+38,0,0,0,0,19.520834,274.6413
5,0,32,54.095093,20.270834,20.270834,28.75,3.40E+38,3.40E+38,2.25,1.5,0,0,21.770834,401.73004
6,0,32,81.09484,20.270834,20.270834,26.875,3.40E+38,3.40E+38,0,0,0,0,20.270834,263.29346
7,0,32,21.411974,22.145834,22.145834,28.75,3.40E+38,3.40E+38,1.875,0,0,0,22.145834,234.9239
8,0,32,6.761675,22.145834,22.145834,28.75,3.40E+38,3.40E+38,0,0,0,0,22.145834,234.9239
9,0,32,20.479975,21.020834,21.020834,28.75,3.40E+38,3.40E+38,0,1.125,0,0,22.145834,234.9239
10,0,32,84.25323,21.020834,21.020834,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,21.020834,251.94565
0,0,33,75.083336,18.770834,18.770834,26.875,3.40E+38,3.40E+38,0,0,0,0,18.770834,285.9891
1,0,33,26.058146,20.645834,20.645834,28.75,3.40E+38,3.40E+38,1.875,0,0,0,20.645834,257.61957
2,0,33,35.68979,20.645834,20.645834,28.75,3.40E+38,3.40E+38,0,0,0,0,20.645834,257.61957
3,0,33,25.070303,19.520834,19.520834,28.75,3.40E+38,3.40E+38,0,1.125,0,0,20.645834,257.61957
4,0,33,78.083336,19.520834,19.520834,32.994606,3.40E+38,3.40E+38,0,0,0,0,19.520834,274.6413
5,0,33,54.095093,20.270834,20.270834,28.75,3.40E+38,3.40E+38,2.25,1.5,0,0,21.770834,401.73004
6,0,33,81.09484,20.270834,20.270834,26.875,3.40E+38,3.40E+38,0,0,0,0,20.270834,263.29346
7,0,33,21.411974,22.145834,22.145834,28.75,3.40E+38,3.40E+38,1.875,0,0,0,22.145834,234.9239
8,0,33,6.761675,22.145834,22.145834,28.75,3.40E+38,3.40E+38,0,0,0,0,22.145834,234.9239
9,0,33,20.479975,21.020834,21.020834,28.75,3.40E+38,3.40E+38,0,1.125,0,0,22.145834,234.9239
10,0,33,84.25323,21.020834,21.020834,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,21.020834,251.94565
0,0,34,75.083336,18.770834,18.770834,26.875,3.40E+38,3.40E+38,0,0,0,0,18.770834,285.9891
1,0,34,26.058146,20.645834,20.645834,28.75,3.40E+38,3.40E+38,1.875,0,0,0.00E+00,20.645834,257.61957
2,0,34,35.68979,20.645834,20.645834,28.75,3.40E+38,3.40E+38,0,0,0,0,20.645834,257.61957
3,0,34,25.070303,19.520834,19.520834,28.75,3.40E+38,3.40E+38,0,1.125,0,0,20.645834,257.61957
4,0,34,78.083336,19.520834,19.520834,32.994606,3.40E+38,3.40E+38,0,0,0,0,19.520834,274.6413
5,0,34,54.095093,20.270834,20.270834,28.75,3.40E+38,3.40E+38,2.25,1.5,0,0,21.770834,401.73004
6,0,34,81.09484,20.270834,20.270834,26.875,3.40E+38,3.40E+38,0,0,0,0,20.270834,263.29346
7,0,34,21.411974,22.145834,22.145834,28.75,3.40E+38,3.40E+38,1.875,0,0,0,22.145834,234.9239
8,0,34,6.761675,22.145834,22.145834,28.75,3.40E+38,3.40E+38,0,0,0,0,22.145834,234.9239
9,0,34,20.479975,21.020834,21.020834,28.75,3.40E+38,3.40E+38,0,1.125,0,0,22.145834,234.9239
10,0,34,84.25323,21.020834,21.020834,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,21.020834,251.94565
0,0,35,75.083336,18.770834,18.770834,26.875,3.40E+38,3.40E+38,0,0,0,0,18.770834,285.9891
1,0,35,26.058146,20.645834,20.645834,28.75,3.40E+38,3.40E+38,1.875,0,0,0,20.645834,257.61957
2,0,35,35.68979,20.645834,20.645834,28.75,3.40E+38,3.40E+38,0,0,0,0,20.645834,257.61957
3,0,35,25.070303,19.520834,19.520834,28.75,3.40E+38,3.40E+38,0,1.125,0,0,20.645834,257.61957
4,0,35,78.083336,19.520834,19.520834,32.994606,3.40E+38,3.40E+38,0,0,0,0,19.520834,274.6413
5,0,35,54.095093,20.270834,20.270834,28.75,3.40E+38,3.40E+38,2.25,1.5,0,0,21.770834,401.73004
6,0,35,81.09484,20.270834,20.270834,26.875,3.40E+38,3.40E+38,0,0,0,0,20.270834,263.29346
7,0,35,21.411974,22.145834,22.145834,28.75,3.40E+38,3.40E+38,1.875,0,0,0,22.145834,234.9239
8,0,35,6.761675,22.145834,22.145834,28.75,3.40E+38,3.40E+38,0,0,0,0,22.145834,234.9239
9,0,35,20.479975,21.020834,21.020834,28.75,3.40E+38,3.40E+38,0,1.125,0,0,22.145834,234.9239
10,0,35,84.25323,21.020834,21.020834,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,21.020834,251.94565
0,0,36,75.083336,18.770834,18.770834,26.875,3.40E+38,3.40E+38,0,0,0,0,18.770834,285.9891
1,0,36,26.058146,20.645834,20.645834,28.75,3.40E+38,3.40E+38,1.875,0,0,0.00E+00,20.645834,257.61957
2,0,36,35.68979,20.645834,20.645834,28.75,3.40E+38,3.40E+38,0,0,0,0,20.645834,257.61957
3,0,36,25.070303,19.520834,19.520834,28.75,3.40E+38,3.40E+38,0,1.125,0,0.00E+00,20.645834,257.61957
4,0,36,78.083336,19.520834,19.520834,32.994606,3.40E+38,3.40E+38,0,0,0,0,19.520834,274.6413
5,0,36,54.095093,20.270834,20.270834,28.75,3.40E+38,3.40E+38,2.25,1.5,0,0,21.770834,401.73004
6,0,36,81.09484,20.270834,20.270834,26.875,3.40E+38,3.40E+38,0,0,0,0,20.270834,263.29346
7,0,36,21.411974,22.145834,22.145834,28.75,3.40E+38,3.40E+38,1.875,0,0,0,22.145834,234.9239
8,0,36,6.761675,22.145834,22.145834,28.75,3.40E+38,3.40E+38,0,0,0,0,22.145834,234.9239
9,0,36,20.479975,21.020834,21.020834,28.75,3.40E+38,3.40E+38,0,1.125,0,0,22.145834,234.9239
10,0,36,84.25323,21.020834,21.020834,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,21.020834,251.94565
0,0,37,75.083336,18.770834,18.770834,26.875,3.40E+38,3.40E+38,0,0,0,0,18.770834,285.9891
1,0,37,26.058146,20.645834,20.645834,28.75,3.40E+38,3.40E+38,1.875,0,0,0,20.645834,257.61957
2,0,37,35.68979,20.645834,20.645834,28.75,3.40E+38,3.40E+38,0,0,0,0,20.645834,257.61957
3,0,37,25.070303,19.520834,19.520834,28.75,3.40E+38,3.40E+38,0,1.125,0,0,20.645834,257.61957
4,0,37,78.083336,19.520834,19.520834,32.994606,3.40E+38,3.40E+38,0,0,0,0,19.520834,274.6413
5,0,37,54.095093,20.270834,20.270834,28.75,3.40E+38,3.40E+38,2.25,1.5,0,0,21.770834,401.73004
6,0,37,81.09484,20.270834,20.270834,26.875,3.40E+38,3.40E+38,0,0,0,0,20.270834,263.29346
7,0,37,21.411974,22.145834,22.145834,28.75,3.40E+38,3.40E+38,1.875,0,0,0,22.145834,234.9239
8,0,37,6.761675,22.145834,22.145834,28.75,3.40E+38,3.40E+38,0,0,0,0,22.145834,234.9239
9,0,37,20.479975,21.020834,21.020834,28.75,3.40E+38,3.40E+38,0,1.125,0,0,22.145834,234.9239
10,0,37,84.25323,21.020834,21.020834,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,21.020834,251.94565
0,0,38,75.083336,18.770834,18.770834,26.875,3.40E+38,3.40E+38,0,0,0,0,18.770834,285.9891
1,0,38,26.058146,20.645834,20.645834,28.75,3.40E+38,3.40E+38,1.875,0,0,0.00E+00,20.645834,257.61957
2,0,38,35.68979,20.645834,20.645834,28.75,3.40E+38,3.40E+38,0,0,0,0,20.645834,257.61957
3,0,38,25.070303,19.520834,19.520834,28.75,3.40E+38,3.40E+38,0,1.125,0,0,20.645834,257.61957
4,0,38,78.083336,19.520834,19.520834,32.994606,3.40E+38,3.40E+38,0,0,0,0,19.520834,274.6413
5,0,38,54.095093,20.270834,20.270834,28.75,3.40E+38,3.40E+38,2.25,1.5,0,0,21.770834,401.73004
6,0,38,81.09484,20.270834,20.270834,26.875,3.40E+38,3.40E+38,0,0,0,0,20.270834,263.29346
7,0,38,21.411974,22.145834,22.145834,28.75,3.40E+38,3.40E+38,1.875,0,0,0,22.145834,234.9239
8,0,38,6.761675,22.145834,22.145834,28.75,3.40E+38,3.40E+38,0,0,0,0,22.145834,234.9239
9,0,38,20.479975,21.020834,21.020834,28.75,3.40E+38,3.40E+38,0,1.125,0,0,22.145834,234.9239
10,0,38,84.25323,21.020834,21.020834,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,21.020834,251.94565
0,0,39,75.083336,18.770834,18.770834,26.875,3.40E+38,3.40E+38,0,0,0,0,18.770834,285.9891
1,0,39,26.058146,20.645834,20.645834,28.75,3.40E+38,3.40E+38,1.875,0,0,0,20.645834,257.61957
2,0,39,35.68979,20.645834,20.645834,28.75,3.40E+38,3.40E+38,0,0,0,0,20.645834,257.61957
3,0,39,25.070303,19.520834,19.520834,28.75,3.40E+38,3.40E+38,0,1.125,0,0,20.645834,257.61957
4,0,39,78.083336,19.520834,19.520834,32.994606,3.40E+38,3.40E+38,0,0,0,0,19.520834,274.6413
5,0,39,54.095093,20.270834,20.270834,28.75,3.40E+38,3.40E+38,2.25,1.5,0,0,21.770834,401.73004
6,0,39,81.09484,20.270834,20.270834,26.875,3.40E+38,3.40E+38,0,0,0,0,20.270834,263.29346
7,0,39,21.411974,22.145834,22.145834,28.75,3.40E+38,3.40E+38,1.875,0,0,0,22.145834,234.9239
8,0,39,6.761675,22.145834,22.145834,28.75,3.40E+38,3.40E+38,0,0,0,0,22.145834,234.9239
9,0,39,20.479975,21.020834,21.020834,28.75,3.40E+38,3.40E+38,0,1.125,0,0,22.145834,234.9239
10,0,39,84.25323,21.020834,21.020834,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,21.020834,251.94565
0,0,40,75.083336,18.770834,18.770834,26.875,3.40E+38,3.40E+38,0,0,0,0,18.770834,285.9891
1,0,40,26.058146,20.645834,20.645834,28.75,3.40E+38,3.40E+38,1.875,0,0,0.00E+00,20.645834,257.61957
2,0,40,35.68979,20.645834,20.645834,28.75,3.40E+38,3.40E+38,0,0,0,0,20.645834,257.61957
3,0,40,25.070303,19.520834,19.520834,28.75,3.40E+38,3.40E+38,0,1.125,0,0.00E+00,20.645834,257.61957
4,0,40,78.083336,19.520834,19.520834,32.994606,3.40E+38,3.40E+38,0,0,0,0,19.520834,274.6413
5,0,40,54.095093,20.270834,20.270834,28.75,3.40E+38,3.40E+38,2.25,1.5,0,0,21.770834,401.73004
6,0,40,81.09484,20.270834,20.270834,26.875,3.40E+38,3.40E+38,0,0,0,0,20.270834,263.29346
7,0,40,21.411974,22.145834,22.145834,28.75,3.40E+38,3.40E+38,1.875,0,0,0,22.145834,234.9239
8,0,40,6.761675,22.145834,22.145834,28.75,3.40E+38,3.40E+38,0,0,0,0,22.145834,234.9239
9,0,40,20.479975,21.020834,21.020834,28.75,3.40E+38,3.40E+38,0,1.125,0,0,22.145834,234.9239
10,0,40,84.25323,21.020834,21.020834,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,21.020834,251.94565
0,0,41,75.083336,18.770834,18.770834,26.875,3.40E+38,3.40E+38,0,0,0,0,18.770834,285.9891
1,0,41,26.058146,20.645834,20.645834,28.75,3.40E+38,3.40E+38,1.875,0,0,0,20.645834,257.61957
2,0,41,35.68979,20.645834,20.645834,28.75,3.40E+38,3.40E+38,0,0,0,0,20.645834,257.61957
3,0,41,25.070303,19.520834,19.520834,28.75,3.40E+38,3.40E+38,0,1.125,0,0,20.645834,257.61957
4,0,41,78.083336,19.520834,19.520834,32.994606,3.40E+38,3.40E+38,0,0,0,0,19.520834,274.6413
5,0,41,54.095093,20.270834,20.270834,28.75,3.40E+38,3.40E+38,2.25,1.5,0,0,21.770834,401.73004
6,0,41,81.09484,20.270834,20.270834,26.875,3.40E+38,3.40E+38,0,0,0,0,20.270834,263.29346
7,0,41,21.411974,22.145834,22.145834,28.75,3.40E+38,3.40E+38,1.875,0,0,0,22.145834,234.9239
8,0,41,6.761675,22.145834,22.145834,28.75,3.40E+38,3.40E+38,0,0,0,0,22.145834,234.9239
9,0,41,20.479975,21.020834,21.020834,28.75,3.40E+38,3.40E+38,0,1.125,0,0,22.145834,234.9239
10,0,41,84.25323,21.020834,21.020834,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,21.020834,251.94565
0,0,42,75.083336,18.770834,18.770834,26.875,3.40E+38,3.40E+38,0,0,0,0,18.770834,285.9891
1,0,42,26.058146,20.645834,20.645834,28.75,3.40E+38,3.40E+38,1.875,0,0,0.00E+00,20.645834,257.61957
2,0,42,35.68979,20.645834,20.645834,28.75,3.40E+38,3.40E+38,0,0,0,0,20.645834,257.61957
3,0,42,25.070303,19.520834,19.520834,28.75,3.40E+38,3.40E+38,0,1.125,0,0,20.645834,257.61957
4,0,42,78.083336,19.520834,19.520834,32.994606,3.40E+38,3.40E+38,0,0,0,0,19.520834,274.6413
5,0,42,54.095093,20.270834,20.270834,28.75,3.40E+38,3.40E+38,2.25,1.5,0,0,21.770834,401.73004
6,0,42,81.09484,20.270834,20.270834,26.875,3.40E+38,3.40E+38,0,0,0,0,20.270834,263.29346
7,0,42,21.411974,22.145834,22.145834,28.75,3.40E+38,3.40E+38,1.875,0,0,0,22.145834,234.9239
8,0,42,6.761675,22.145834,22.145834,28.75,3.40E+38,3.40E+38,0,0,0,0,22.145834,234.9239
9,0,42,20.479975,21.020834,21.020834,28.75,3.40E+38,3.40E+38,0,1.125,0,0,22.145834,234.9239
10,0,42,84.25323,21.020834,21.020834,3.40E+38,3.40E+38,3.40E+38,0,0,0,0,21.020834,251.94565
0,0,43,75.083336,18.770834,18.770834,26.875,3.40E+38,3.40E+38,0,0,0,0,18.770834,285.9891
